regioncode,folder,filename,path
120022,1saibun,12_chiba_area.geojson,GAS\1saibun\12_chiba_area.geojson
120022,sikutyousonnwomatometatiikitou,12_chiba_region.geojson,GAS\sikutyousonnwomatometatiikitou\12_chiba_region.geojson
120031,1saibun,12_chiba_area.geojson,GAS\1saibun\12_chiba_area.geojson
120031,sikutyousonnwomatometatiikitou,12_chiba_region.geojson,GAS\sikutyousonnwomatometatiikitou\12_chiba_region.geojson
120032,1saibun,12_chiba_area.geojson,GAS\1saibun\12_chiba_area.geojson
120032,sikutyousonnwomatometatiikitou,12_chiba_region.geojson,GAS\sikutyousonnwomatometatiikitou\12_chiba_region.geojson
1210000,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1220200,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1220300,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1220400,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1220500,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1220600,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1220700,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1220800,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1221000,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1221100,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1221200,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1221300,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1221500,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1221600,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1221700,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1221800,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1221900,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1222000,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1222100,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1222200,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1222300,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1222400,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1222500,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1222600,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1222700,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1222800,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1222900,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1223000,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1223100,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1223200,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1223300,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1223400,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1223500,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1223600,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1223700,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1223800,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1223900,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1232200,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1232900,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1234200,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1234700,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1234900,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1240300,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1240900,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1241000,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1242100,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1242200,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1242300,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1242400,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1242600,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1242700,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1244100,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1244300,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
1246300,sityousontou,12_chiba_region.geojson,GAS\sityousontou\12_chiba_region.geojson
13,hukenyohoukutou,13_tokyo_forecast.geojson,GAS\hukenyohoukutou\13_tokyo_forecast.geojson
130011,1saibun,13_tokyo_area.geojson,GAS\1saibun\13_tokyo_area.geojson
130011,sikutyousonnwomatometatiikitou,13_tokyo_region.geojson,GAS\sikutyousonnwomatometatiikitou\13_tokyo_region.geojson
130012,1saibun,13_tokyo_area.geojson,GAS\1saibun\13_tokyo_area.geojson
130012,sikutyousonnwomatometatiikitou,13_tokyo_region.geojson,GAS\sikutyousonnwomatometatiikitou\13_tokyo_region.geojson
130013,1saibun,13_tokyo_area.geojson,GAS\1saibun\13_tokyo_area.geojson
130013,sikutyousonnwomatometatiikitou,13_tokyo_region.geojson,GAS\sikutyousonnwomatometatiikitou\13_tokyo_region.geojson
130014,1saibun,13_tokyo_area.geojson,GAS\1saibun\13_tokyo_area.geojson
130014,sikutyousonnwomatometatiikitou,13_tokyo_region.geojson,GAS\sikutyousonnwomatometatiikitou\13_tokyo_region.geojson
130015,1saibun,13_tokyo_area.geojson,GAS\1saibun\13_tokyo_area.geojson
130015,sikutyousonnwomatometatiikitou,13_tokyo_region.geojson,GAS\sikutyousonnwomatometatiikitou\13_tokyo_region.geojson
130021,1saibun,13_tokyo_area.geojson,GAS\1saibun\13_tokyo_area.geojson
130021,sikutyousonnwomatometatiikitou,13_tokyo_region.geojson,GAS\sikutyousonnwomatometatiikitou\13_tokyo_region.geojson
130022,1saibun,13_tokyo_area.geojson,GAS\1saibun\13_tokyo_area.geojson
130022,sikutyousonnwomatometatiikitou,13_tokyo_region.geojson,GAS\sikutyousonnwomatometatiikitou\13_tokyo_region.geojson
130031,1saibun,13_tokyo_area.geojson,GAS\1saibun\13_tokyo_area.geojson
130031,sikutyousonnwomatometatiikitou,13_tokyo_region.geojson,GAS\sikutyousonnwomatometatiikitou\13_tokyo_region.geojson
130032,1saibun,13_tokyo_area.geojson,GAS\1saibun\13_tokyo_area.geojson
130032,sikutyousonnwomatometatiikitou,13_tokyo_region.geojson,GAS\sikutyousonnwomatometatiikitou\13_tokyo_region.geojson
130040,1saibun,13_tokyo_area.geojson,GAS\1saibun\13_tokyo_area.geojson
130040,sikutyousonnwomatometatiikitou,13_tokyo_region.geojson,GAS\sikutyousonnwomatometatiikitou\13_tokyo_region.geojson
1310100,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1310200,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1310300,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1310400,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1310500,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1310600,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1310700,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1310800,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1310900,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1311000,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1311100,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1311200,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1311300,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1311400,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1311500,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1311600,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1311700,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1311800,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1311900,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1312000,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1312100,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1312200,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1312300,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1320100,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1320200,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1320300,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1320400,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1320500,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1320600,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1320700,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1320800,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1320900,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1321000,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1321100,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1321200,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1321300,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1321400,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1321500,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1321800,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1321900,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1322000,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1322100,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1322200,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1322300,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1322400,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1322500,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1322700,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1322800,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1322900,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1330300,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1330500,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1330700,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1330800,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1336100,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1336200,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1336300,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1336400,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1338100,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1338200,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1340100,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1340200,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
1342100,sityousontou,13_tokyo_region.geojson,GAS\sityousontou\13_tokyo_region.geojson
14,hukenyohoukutou,14_kanagawa_forecast.geojson,GAS\hukenyohoukutou\14_kanagawa_forecast.geojson
140011,1saibun,14_kanagawa_area.geojson,GAS\1saibun\14_kanagawa_area.geojson
140011,sikutyousonnwomatometatiikitou,14_kanagawa_region.geojson,GAS\sikutyousonnwomatometatiikitou\14_kanagawa_region.geojson
140012,1saibun,14_kanagawa_area.geojson,GAS\1saibun\14_kanagawa_area.geojson
140012,sikutyousonnwomatometatiikitou,14_kanagawa_region.geojson,GAS\sikutyousonnwomatometatiikitou\14_kanagawa_region.geojson
140013,1saibun,14_kanagawa_area.geojson,GAS\1saibun\14_kanagawa_area.geojson
140013,sikutyousonnwomatometatiikitou,14_kanagawa_region.geojson,GAS\sikutyousonnwomatometatiikitou\14_kanagawa_region.geojson
140021,1saibun,14_kanagawa_area.geojson,GAS\1saibun\14_kanagawa_area.geojson
140021,sikutyousonnwomatometatiikitou,14_kanagawa_region.geojson,GAS\sikutyousonnwomatometatiikitou\14_kanagawa_region.geojson
140022,1saibun,14_kanagawa_area.geojson,GAS\1saibun\14_kanagawa_area.geojson
140022,sikutyousonnwomatometatiikitou,14_kanagawa_region.geojson,GAS\sikutyousonnwomatometatiikitou\14_kanagawa_region.geojson
140023,1saibun,14_kanagawa_area.geojson,GAS\1saibun\14_kanagawa_area.geojson
140023,sikutyousonnwomatometatiikitou,14_kanagawa_region.geojson,GAS\sikutyousonnwomatometatiikitou\14_kanagawa_region.geojson
140024,1saibun,14_kanagawa_area.geojson,GAS\1saibun\14_kanagawa_area.geojson
140024,sikutyousonnwomatometatiikitou,14_kanagawa_region.geojson,GAS\sikutyousonnwomatometatiikitou\14_kanagawa_region.geojson
1410000,sityousontou,14_kanagawa_region.geojson,GAS\sityousontou\14_kanagawa_region.geojson
1413000,sityousontou,14_kanagawa_region.geojson,GAS\sityousontou\14_kanagawa_region.geojson
1415000,sityousontou,14_kanagawa_region.geojson,GAS\sityousontou\14_kanagawa_region.geojson
1420100,sityousontou,14_kanagawa_region.geojson,GAS\sityousontou\14_kanagawa_region.geojson
1420300,sityousontou,14_kanagawa_region.geojson,GAS\sityousontou\14_kanagawa_region.geojson
1420400,sityousontou,14_kanagawa_region.geojson,GAS\sityousontou\14_kanagawa_region.geojson
1420500,sityousontou,14_kanagawa_region.geojson,GAS\sityousontou\14_kanagawa_region.geojson
1420600,sityousontou,14_kanagawa_region.geojson,GAS\sityousontou\14_kanagawa_region.geojson
1420700,sityousontou,14_kanagawa_region.geojson,GAS\sityousontou\14_kanagawa_region.geojson
1420800,sityousontou,14_kanagawa_region.geojson,GAS\sityousontou\14_kanagawa_region.geojson
1421000,sityousontou,14_kanagawa_region.geojson,GAS\sityousontou\14_kanagawa_region.geojson
1421100,sityousontou,14_kanagawa_region.geojson,GAS\sityousontou\14_kanagawa_region.geojson
1421200,sityousontou,14_kanagawa_region.geojson,GAS\sityousontou\14_kanagawa_region.geojson
1421300,sityousontou,14_kanagawa_region.geojson,GAS\sityousontou\14_kanagawa_region.geojson
1421400,sityousontou,14_kanagawa_region.geojson,GAS\sityousontou\14_kanagawa_region.geojson
1421500,sityousontou,14_kanagawa_region.geojson,GAS\sityousontou\14_kanagawa_region.geojson
1421600,sityousontou,14_kanagawa_region.geojson,GAS\sityousontou\14_kanagawa_region.geojson
1421700,sityousontou,14_kanagawa_region.geojson,GAS\sityousontou\14_kanagawa_region.geojson
1421800,sityousontou,14_kanagawa_region.geojson,GAS\sityousontou\14_kanagawa_region.geojson
1430100,sityousontou,14_kanagawa_region.geojson,GAS\sityousontou\14_kanagawa_region.geojson
1432100,sityousontou,14_kanagawa_region.geojson,GAS\sityousontou\14_kanagawa_region.geojson
1434100,sityousontou,14_kanagawa_region.geojson,GAS\sityousontou\14_kanagawa_region.geojson
1434200,sityousontou,14_kanagawa_region.geojson,GAS\sityousontou\14_kanagawa_region.geojson
1436100,sityousontou,14_kanagawa_region.geojson,GAS\sityousontou\14_kanagawa_region.geojson
1436200,sityousontou,14_kanagawa_region.geojson,GAS\sityousontou\14_kanagawa_region.geojson
1436300,sityousontou,14_kanagawa_region.geojson,GAS\sityousontou\14_kanagawa_region.geojson
1436400,sityousontou,14_kanagawa_region.geojson,GAS\sityousontou\14_kanagawa_region.geojson
1436600,sityousontou,14_kanagawa_region.geojson,GAS\sityousontou\14_kanagawa_region.geojson
1438200,sityousontou,14_kanagawa_region.geojson,GAS\sityousontou\14_kanagawa_region.geojson
1438300,sityousontou,14_kanagawa_region.geojson,GAS\sityousontou\14_kanagawa_region.geojson
1438400,sityousontou,14_kanagawa_region.geojson,GAS\sityousontou\14_kanagawa_region.geojson
1440100,sityousontou,14_kanagawa_region.geojson,GAS\sityousontou\14_kanagawa_region.geojson
1440200,sityousontou,14_kanagawa_region.geojson,GAS\sityousontou\14_kanagawa_region.geojson
15,hukenyohoukutou,15_niigata_forecast.geojson,GAS\hukenyohoukutou\15_niigata_forecast.geojson
150011,1saibun,15_niigata_area.geojson,GAS\1saibun\15_niigata_area.geojson
150011,sikutyousonnwomatometatiikitou,15_niigata_region.geojson,GAS\sikutyousonnwomatometatiikitou\15_niigata_region.geojson
150012,1saibun,15_niigata_area.geojson,GAS\1saibun\15_niigata_area.geojson
150012,sikutyousonnwomatometatiikitou,15_niigata_region.geojson,GAS\sikutyousonnwomatometatiikitou\15_niigata_region.geojson
150013,1saibun,15_niigata_area.geojson,GAS\1saibun\15_niigata_area.geojson
150013,sikutyousonnwomatometatiikitou,15_niigata_region.geojson,GAS\sikutyousonnwomatometatiikitou\15_niigata_region.geojson
150014,1saibun,15_niigata_area.geojson,GAS\1saibun\15_niigata_area.geojson
